"Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Tribe","Genus","Subgenus","species","Describer","Taxon"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Muricoidea","Mitridae",,,"Mitra",,"idae","Melvill 1893","Mitra idae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Olivoidea",,,,,,,,"Olivoidea"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Olivoidea","Olivellidae",,,,,,,"Olivellidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Olivoidea","Olivellidae",,,"Callianax",,,,"Callianax sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Olivoidea","Olivellidae",,,"Callianax",,"baetica","(Carpenter 1857)","Callianax baetica"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Olivoidea","Olivellidae",,,"Callianax",,"biplicata","(G. B. Sowerby I 1825)","Callianax biplicata"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Olivoidea","Olivellidae",,,"Callianax",,"pycna","(Berry 1935)","Callianax pycna"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Pseudolivoidea",,,,,,,,"Pseudolivoidea"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Pseudolivoidea","Pseudolividae",,,,,,,"Pseudolividae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Pseudolivoidea","Pseudolividae",,,"Macron",,,,"Macron sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Pseudolivoidea","Pseudolividae",,,"Macron",,"lividus","(A. Adams 1855)","Macron lividus"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Pseudolivoidea","Ptychatractidae",,,,,,,"Ptychatractidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Pseudolivoidea","Ptychatractidae",,,"Metzgeria",,,,"Metzgeria"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Pseudolivoidea","Ptychatractidae",,,"Metzgeria",,"sp",,"Metzgeria sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea",,,,,,,,"Conoidea"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Conidae",,,,,,,"Conidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Conidae",,,"Californiconus",,,,"Californiconus sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Conidae",,,"Californiconus",,"californicus","(Hinds 1844)","Californiconus californicus"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Borsoniidae",,,,,,,"Borsoniidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Borsoniidae",,,"Borsonella",,,,"Borsonella sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Borsoniidae",,,"Borsonella",,"merriami","(Arnold 1903)","Borsonella merriami"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Borsoniidae",,,"Ophiodermella",,,,"Ophiodermella sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Borsoniidae",,,"Ophiodermella",,"cancellata","(Carpenter 1864)","Ophiodermella cancellata"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Borsoniidae",,,"Ophiodermella",,"fancherae","(Dall 1903)","Ophiodermella fancherae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Borsoniidae",,,"Ophiodermella",,"inermis","(Reeve 1843)","Ophiodermella inermis"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Borsoniidae",,,"Suavodrillia",,,,"Suavodrillia sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Borsoniidae",,,"Suavodrillia",,"kennicotti","(Dall 1871)","Suavodrillia kennicotti"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Clathurellidae",,,,,,,"Clathurellidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Clathurellidae",,,"Crockerella",,,,"Crockerella sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Clathurellidae",,,"Crockerella",,"eriphyle","(Dall 1919)","Crockerella eriphyle"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Clathurellidae",,,"Crockerella",,"evadne","(Dall 1919)","Crockerella evadne"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Clathurellidae",,,"Crockerella",,"lowei","(Dall 1903)","Crockerella lowei"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mitromorphidae",,,,,,,"Mitromorphidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mitromorphidae",,,"Mitromorpha",,,,"Mitromorpha sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mitromorphidae",,,"Mitromorpha",,"gracilior","(Tryon 1884)","Mitromorpha gracilior"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,,,,,"Mangeliidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,"Kurtzia",,,,"Kurtzia sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,"Kurtzia",,"arteaga","(Dall & Bartsch 1910)","Kurtzia arteaga"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,"Kurtziella",,,,"Kurtziella sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,"Kurtziella",,"plumbea","(Hinds 1843)","Kurtziella plumbea"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,"Kurtzina",,,,"Kurtzina sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,"Kurtzina",,"beta","(Dall 1919)","Kurtzina beta"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,"Mangelia",,,,"Mangelia sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,"Mangelia",,"hexagona","Gabb 1865","Mangelia hexagona"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,"Oenopota",,,,"Oenopota sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,"Oenopota",,"regulus","(Dall 1919)","Oenopota regulus"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,"Propebela",,,,"Propebela sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Mangeliidae",,,"Propebela",,"turricula","(Montagu 1803)","Propebela turricula"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Raphitomidae",,,,,,,"Raphitomidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Raphitomidae",,,"Daphnella",,,,"Daphnella sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Raphitomidae",,,"Daphnella",,"clathrata","Gabb 1865","Daphnella clathrata"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Raphitomidae",,,"Pleurotomella",,,,"Pleurotomella sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Raphitomidae",,,"Pleurotomella",,"herminea","Dall 1919","Pleurotomella herminea"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Drillidae",,,,,,,"Drillidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Drillidae",,,"Elaeocyma",,,,"Elaeocyma sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Drillidae",,,"Elaeocyma",,"empyrosia","(Dall 1899)","Elaeocyma empyrosia"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Drillidae",,,"Kylix",,,,"Kylix sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Drillidae",,,"Kylix",,"halocydne","(Dall 1919)","Kylix halocydne"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,,,,,"Pseudomelatomidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Antiplanes",,,,"Antiplanes sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Antiplanes",,"catalinae","(Raymond 1904)","Antiplanes catalinae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Antiplanes",,"thalea","(Dall 1902)","Antiplanes thalea"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Crassispira",,,,"Crassispira sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Crassispira",,"semiinflata","(Grant & Gale 1931)","Crassispira semiinflata"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Megasurcula",,,,"Megasurcula sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Megasurcula",,"carpenteriana","(Gabb 1865)","Megasurcula carpenteriana"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Megasurcula",,"stearnsiana","(Raymond 1904)","Megasurcula stearnsiana"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Pseudomelatoma",,,,"Pseudomelatoma sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Pseudomelatoma",,"penicillata","(Carpenter 1865)","Pseudomelatoma penicillata"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Pseudotaranis",,,,"Pseudotaranis sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Pseudotaranis",,"strongi","(Arnold 1903)","Pseudotaranis strongi"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Rhodopetoma",,,,"Rhodopetoma sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Pseudomelatomidae",,,"Rhodopetoma",,"renaudi","(Arnold 1903)","Rhodopetoma renaudi"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Terebridae",,,,,,,"Terebridae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Terebridae","Terebrinae",,,,,,"Terebrinae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Terebridae","Terebrinae",,"Terebra",,,,"Terebra sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Terebridae","Terebrinae",,"Terebra",,"hemphilli","Vanatta 1924","Terebra hemphilli"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Conoidea","Terebridae","Terebrinae",,"Terebra",,"pedroana","Dall 1908","Terebra pedroana"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Cancellaroidea",,,,,,,,"Cancellaroidea"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Cancellaroidea","Cancellariidae",,,,,,,"Cancellariidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Cancellaroidea","Cancellariidae","Cancellariinae",,,,,,"Cancellariinae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Cancellaroidea","Cancellariidae","Cancellariinae",,"Cancellaria",,,,"Cancellaria sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Cancellaroidea","Cancellariidae","Cancellariinae",,"Cancellaria",,"cooperii","Gabb 1865","Cancellaria cooperii"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Cancellaroidea","Cancellariidae","Cancellariinae",,"Cancellaria",,"crawfordiana","Dall 1891","Cancellaria crawfordiana"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Cancellaroidea","Cancellariidae","Cancellariinae",,"Cancellaria",,"decussata","G. B. Sowerby I 1832","Cancellaria decussata"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Cancellaroidea","Cancellariidae","Admetinae",,,,,,"Admetinae"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Cancellaroidea","Cancellariidae","Admetinae",,"Admete",,,,"Admete sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Cancellaroidea","Cancellariidae","Admetinae",,"Admete",,"californica","(Dall 1908)","Admete californica"
"MOLLUSCA","Conchifera",,"Gastropoda","Orthogastropoda",,"Caenogastropoda","Hypsogastropoda","Neogastropoda",,"Cancellaroidea","Cancellariidae","Admetinae",,"Admete",,"gracilior","(Carpenter in Gabb 1869)","Admete gracilior"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia",,,,,,,,,,,,,,"Heterobranchia"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,,,,,,,,,"Heterobranchia infraclass uncertain"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Acteonoidea",,,,,,,,"Acteonoidea"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Acteonoidea","Acteonidae",,,,,,,"Acteonidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Acteonoidea","Acteonidae",,,"Acteon",,,,"Acteon sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Acteonoidea","Acteonidae",,,"Acteon",,"traskii","Stearns 1898","Acteon traskii"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Acteonoidea","Acteonidae",,,"Rictaxis",,,,"Rictaxis sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Acteonoidea","Acteonidae",,,"Rictaxis",,"painei","(Dall 1903)","Rictaxis painei"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Acteonoidea","Acteonidae",,,"Rictaxis",,"punctocaelatus","(Carpenter 1864)","Rictaxis punctocaelatus"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Acteonoidea","Aplustridae",,,,,,,"Aplustridae"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Acteonoidea","Aplustridae",,,"Parvaplustrum",,,,"Parvaplustrum sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Acteonoidea","Aplustridae",,,"Parvaplustrum",,"cadieni","""Valdes","Gosliner & Waren 2017"""
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Acteonoidea","Aplustridae",,,"Parvaplustrum",,"sp B","SCAMIT 1996 º","Parvaplustrum sp B"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Murchisonelloidea",,,,,,,,"Murchisonelloidea"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Murchisonelloidea","Murchisonellidae",,,,,,,"Murchisonellidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Murchisonelloidea","Murchisonellidae","Murchisonellinae",,,,,,"Murchisonellinae"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Murchisonelloidea","Murchisonellidae","Murchisonellinae",,"Murchisonella",,,,"Murchisonella sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Murchisonelloidea","Murchisonellidae","Murchisonellinae",,"Murchisonella",,"occidentalis","(Hemphill 1894)","Murchisonella occidentalis"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea",,,,,,,,"Pyramidelloidea"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae",,,,,,,"Pyramidellidae"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,,,,,"Odostomiinae"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,"Aartsenia",,,,"Aartsenia sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,"Aartsenia",,"pupiformis","(Carpenter 1865)","Aartsenia pupiformis"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,"Boonea",,,,"Boonea sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,"Boonea",,"oregonensis","(Dall & Bartsch 1907)","Boonea oregonensis"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,"Chrysallida",,,,"Chrysallida sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,"Chrysallida",,"eucosmia","(Dall & Bartsch 1909)","Chrysallida eucosmia"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,"Chrysallida",,"helga","(Dall & Bartsch 1909)","Chrysallida helga"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,"Ivara",,,,"Ivara sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,"Ivara",,"turricula","(Dall & Bartsch 1903)","Ivara turricula"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,"Ividella",,,,"Ividella sp"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,"Ividella",,"navisa","(Dall & Bartsch 1907)","Ividella navisa"
"MOLLUSCA","Conchifera",,"Gastropoda","Heterobranchia","uncertain",,,,,"Pyramidelloidea","Pyramidellidae","Odostomiinae",,"Odostomia",,,,"Odostomia sp"
